"id","congr","logrt"
6,0.5,6.4425401664682
6,0.5,6.49828214947643
6,0.5,6.60258789218934
6,0.5,6.73340189183736
6,0.5,6.39024066706535
6,0.5,6.4425401664682
6,0.5,6.3919171133926
6,0.5,6.26149168432104
6,0.5,6.60123011872888
6,0.5,6.32793678372919
6,0.5,6.39024066706535
6,0.5,6.8501261661455
6,0.5,6.60123011872888
6,0.5,6.4425401664682
7,-0.5,6.3919171133926
7,-0.5,6.60258789218934
7,-0.5,6.5510803350434
7,-0.5,6.60123011872888
7,-0.5,6.38856140554563
7,-0.5,6.4425401664682
7,-0.5,6.4425401664682
7,-0.5,6.19847871649231
7,-0.5,6.39024066706535
7,-0.5,6.4425401664682
7,-0.5,6.39024066706535
7,-0.5,6.19847871649231
7,-0.5,6.19644412779452
7,-0.5,6.5510803350434
7,-0.5,6.68959926917897
7,-0.5,6.3919171133926
7,-0.5,6.4425401664682
7,-0.5,6.4425401664682
7,-0.5,6.4425401664682
7,-0.5,6.5510803350434
7,-0.5,6.20050917404269
7,-0.5,6.32793678372919
7,-0.5,6.39024066706535
7,-0.5,6.49828214947643
7,-0.5,6.5510803350434
7,-0.5,6.26149168432104
7,-0.5,6.3919171133926
7,-0.5,6.4425401664682
7,-0.5,6.4425401664682
7,-0.5,6.60123011872888
7,-0.5,6.5510803350434
7,-0.5,6.26339826259162
7,-0.5,6.38856140554563
7,-0.5,6.39024066706535
7,-0.5,6.77078942390898
7,-0.5,6.68959926917897
7,0.5,6.32793678372919
7,0.5,6.26149168432104
7,0.5,6.5510803350434
7,0.5,6.49828214947643
7,0.5,6.26149168432104
7,0.5,6.4425401664682
7,0.5,6.32793678372919
7,0.5,6.26149168432104
7,0.5,6.5510803350434
7,0.5,6.26149168432104
7,0.5,6.4425401664682
7,0.5,6.49828214947643
7,0.5,6.68835471394676
7,0.5,6.38856140554563
7,0.5,6.4425401664682
7,0.5,6.4425401664682
7,0.5,6.32793678372919
7,0.5,6.3919171133926
7,0.5,6.39024066706535
7,0.5,6.55250788703459
7,0.5,6.4425401664682
7,0.5,6.60123011872888
7,0.5,6.38856140554563
7,0.5,6.39024066706535
7,0.5,6.3919171133926
7,0.5,6.60258789218934
7,0.5,6.64509096950564
7,0.5,6.3297209055227
7,0.5,6.4425401664682
7,0.5,6.64378973314767
7,0.5,6.3919171133926
7,0.5,6.3297209055227
7,0.5,6.44413125670044
7,0.5,6.64378973314767
7,0.5,6.04025471127741
9,-0.5,6.49828214947643
9,-0.5,6.64378973314767
9,-0.5,6.49978704065585
9,-0.5,6.73459165997295
9,-0.5,6.4425401664682
9,-0.5,6.49828214947643
9,-0.5,6.49828214947643
9,-0.5,6.64248680136726
9,-0.5,6.5510803350434
9,-0.5,6.5510803350434
9,-0.5,6.68835471394676
9,-0.5,6.60123011872888
9,-0.5,6.73459165997295
9,-0.5,6.49677499018586
9,-0.5,6.77078942390898
9,-0.5,6.49828214947643
9,-0.5,6.39024066706535
9,-0.5,6.5510803350434
9,-0.5,6.68959926917897
9,-0.5,6.68959926917897
9,-0.5,6.64248680136726
9,-0.5,6.60123011872888
9,-0.5,6.39024066706535
9,-0.5,6.49828214947643
9,-0.5,6.55250788703459
9,-0.5,6.38856140554563
9,-0.5,6.68835471394676
9,-0.5,6.49828214947643
9,-0.5,6.49828214947643
9,-0.5,6.73340189183736
9,-0.5,6.68959926917897
9,-0.5,6.49828214947643
9,-0.5,6.5510803350434
9,-0.5,6.64509096950564
9,-0.5,6.49828214947643
9,0.5,6.44413125670044
9,0.5,6.5510803350434
9,0.5,6.4425401664682
9,0.5,6.49828214947643
9,0.5,6.4425401664682
9,0.5,6.44413125670044
9,0.5,6.64378973314767
9,0.5,6.4425401664682
9,0.5,6.68835471394676
9,0.5,6.68835471394676
9,0.5,6.44094654063292
9,0.5,6.68959926917897
9,0.5,6.64378973314767
9,0.5,6.4425401664682
9,0.5,6.55250788703459
9,0.5,6.26149168432104
9,0.5,6.44413125670044
9,0.5,6.5510803350434
9,0.5,6.5510803350434
9,0.5,6.60258789218934
9,0.5,6.68959926917897
9,0.5,6.77078942390898
9,0.5,6.4425401664682
9,0.5,6.49677499018586
9,0.5,6.3919171133926
9,0.5,6.38856140554563
9,0.5,6.64378973314767
9,0.5,6.5510803350434
9,0.5,6.49828214947643
9,0.5,6.5510803350434
9,0.5,6.59987049921284
9,0.5,6.73340189183736
9,0.5,6.39024066706535
9,0.5,6.44413125670044
9,0.5,6.59987049921284
9,0.5,6.60123011872888
11,-0.5,6.59987049921284
11,-0.5,6.59987049921284
11,-0.5,6.60123011872888
11,-0.5,6.26339826259162
11,-0.5,6.60123011872888
11,-0.5,6.4425401664682
11,-0.5,6.4425401664682
11,-0.5,6.49828214947643
11,-0.5,6.26339826259162
11,-0.5,6.5510803350434
11,-0.5,6.73340189183736
11,-0.5,6.60123011872888
11,-0.5,6.26149168432104
11,-0.5,6.44413125670044
11,-0.5,6.20050917404269
11,-0.5,6.49828214947643
11,-0.5,6.54965074223381
11,-0.5,6.49828214947643
11,-0.5,6.5510803350434
11,-0.5,6.60123011872888
11,-0.5,6.5510803350434
11,-0.5,6.49828214947643
11,-0.5,6.25958146406492
11,-0.5,6.12249280951439
11,-0.5,6.55250788703459
11,-0.5,6.60123011872888
11,-0.5,6.39024066706535
11,-0.5,6.49828214947643
11,-0.5,6.5510803350434
11,-0.5,6.64378973314767
11,-0.5,6.12249280951439
11,-0.5,6.3919171133926
11,-0.5,6.3919171133926
11,0.5,6.39024066706535
11,0.5,6.25958146406492
11,0.5,6.12249280951439
11,0.5,6.39024066706535
11,0.5,6.3261494731551
11,0.5,6.68959926917897
11,0.5,6.73459165997295
11,0.5,6.55250788703459
11,0.5,6.49828214947643
11,0.5,6.32793678372919
11,0.5,6.4425401664682
11,0.5,6.38856140554563
11,0.5,6.39024066706535
11,0.5,6.12249280951439
11,0.5,6.5510803350434
11,0.5,6.77078942390898
11,0.5,6.39024066706535
11,0.5,6.26149168432104
11,0.5,6.4425401664682
11,0.5,6.60123011872888
11,0.5,6.60258789218934
11,0.5,6.19847871649231
11,0.5,6.60123011872888
11,0.5,6.49828214947643
11,0.5,6.64509096950564
11,0.5,6.59987049921284
11,0.5,6.39024066706535
11,0.5,6.44413125670044
11,0.5,6.3297209055227
11,0.5,6.5510803350434
11,0.5,6.60123011872888
11,0.5,6.26149168432104
11,0.5,6.4425401664682
11,0.5,6.49828214947643
11,0.5,6.3261494731551
16,-0.5,6.64248680136726
16,-0.5,6.55250788703459
16,-0.5,6.59987049921284
16,-0.5,6.68959926917897
16,-0.5,6.49677499018586
16,-0.5,6.68959926917897
16,-0.5,6.60123011872888
16,-0.5,6.8501261661455
16,-0.5,6.4425401664682
16,-0.5,6.5510803350434
16,-0.5,6.60123011872888
16,-0.5,6.3919171133926
16,-0.5,6.39024066706535
16,-0.5,6.38856140554563
16,-0.5,6.49978704065585
16,-0.5,6.68835471394676
16,-0.5,6.60123011872888
16,-0.5,6.38856140554563
16,-0.5,6.49828214947643
16,-0.5,6.68835471394676
16,-0.5,6.60123011872888
16,-0.5,6.68835471394676
16,-0.5,6.68959926917897
16,-0.5,6.49828214947643
16,-0.5,6.49978704065585
16,-0.5,6.69084227741856
16,-0.5,6.73340189183736
16,-0.5,6.54965074223381
16,-0.5,6.68835471394676
16,-0.5,6.68835471394676
16,-0.5,6.77078942390898
16,-0.5,6.68959926917897
16,-0.5,6.5510803350434
16,-0.5,6.49677499018586
16,-0.5,6.69084227741856
16,-0.5,6.68959926917897
16,-0.5,6.49828214947643
16,0.5,6.49828214947643
16,0.5,6.64378973314767
16,0.5,6.55250788703459
16,0.5,6.64248680136726
16,0.5,6.49828214947643
16,0.5,6.49828214947643
16,0.5,6.49828214947643
16,0.5,6.73340189183736
16,0.5,6.73221070646721
16,0.5,6.4425401664682
16,0.5,6.54965074223381
16,0.5,6.5510803350434
16,0.5,6.73340189183736
16,0.5,6.73340189183736
16,0.5,6.8501261661455
16,0.5,6.73459165997295
16,0.5,6.95463886488099
16,0.5,6.68959926917897
16,0.5,6.60258789218934
16,0.5,6.64378973314767
16,0.5,6.32793678372919
16,0.5,6.60123011872888
16,0.5,6.54965074223381
16,0.5,6.4425401664682
16,0.5,6.68835471394676
16,0.5,6.60123011872888
16,0.5,6.64509096950564
16,0.5,6.81124437860129
16,0.5,6.59987049921284
16,0.5,6.73340189183736
16,0.5,6.60123011872888
16,0.5,6.64509096950564
16,0.5,6.49828214947643
16,0.5,6.5510803350434
16,0.5,6.64248680136726
16,0.5,6.39024066706535
16,0.5,6.73340189183736
17,-0.5,6.3297209055227
17,-0.5,6.39024066706535
17,-0.5,6.39024066706535
17,-0.5,6.5510803350434
17,-0.5,6.12249280951439
17,-0.5,6.19847871649231
17,-0.5,6.32793678372919
17,-0.5,6.49828214947643
17,-0.5,6.4425401664682
17,-0.5,6.49828214947643
17,-0.5,6.32793678372919
17,-0.5,6.4425401664682
17,-0.5,6.32793678372919
17,-0.5,6.5510803350434
17,-0.5,6.3919171133926
17,-0.5,6.19847871649231
17,-0.5,6.39024066706535
17,-0.5,6.38856140554563
17,-0.5,6.49978704065585
17,-0.5,6.49677499018586
17,-0.5,6.32793678372919
17,-0.5,6.32793678372919
17,-0.5,6.25958146406492
17,-0.5,6.68959926917897
17,-0.5,6.3297209055227
17,-0.5,6.4425401664682
17,-0.5,6.32793678372919
17,-0.5,6.12249280951439
17,-0.5,6.19847871649231
17,-0.5,6.49828214947643
17,-0.5,6.32793678372919
17,-0.5,6.32793678372919
17,-0.5,6.4425401664682
17,-0.5,6.38856140554563
17,-0.5,6.5510803350434
17,-0.5,6.38856140554563
17,0.5,6.12249280951439
17,0.5,5.51342874616498
17,0.5,6.32793678372919
17,0.5,6.5510803350434
17,0.5,6.26339826259162
17,0.5,6.49828214947643
17,0.5,6.5510803350434
17,0.5,6.12249280951439
17,0.5,6.44094654063292
17,0.5,6.39024066706535
17,0.5,6.26149168432104
17,0.5,6.4425401664682
17,0.5,6.38856140554563
17,0.5,6.19847871649231
17,0.5,6.32793678372919
17,0.5,6.39024066706535
17,0.5,6.39024066706535
17,0.5,6.3297209055227
17,0.5,6.26149168432104
17,0.5,6.4425401664682
17,0.5,6.32793678372919
17,0.5,6.4425401664682
17,0.5,6.32793678372919
17,0.5,6.39024066706535
17,0.5,6.32793678372919
17,0.5,6.32793678372919
17,0.5,6.39024066706535
17,0.5,6.54965074223381
17,0.5,6.19847871649231
17,0.5,6.26149168432104
17,0.5,6.49828214947643
17,0.5,6.39024066706535
17,0.5,6.3261494731551
17,0.5,6.44413125670044
17,0.5,6.26339826259162
17,0.5,6.3919171133926
20,-0.5,6.3261494731551
20,-0.5,6.5510803350434
20,-0.5,6.39024066706535
20,-0.5,6.4425401664682
20,-0.5,6.26149168432104
20,-0.5,6.04025471127741
20,-0.5,6.32793678372919
20,-0.5,6.32793678372919
20,-0.5,6.44413125670044
20,-0.5,6.26149168432104
20,-0.5,6.26149168432104
20,-0.5,6.26149168432104
20,-0.5,6.39024066706535
20,-0.5,6.49677499018586
20,-0.5,6.98841318199959
20,-0.5,6.4425401664682
20,-0.5,6.12249280951439
20,-0.5,6.19847871649231
20,-0.5,6.38856140554563
20,-0.5,6.5510803350434
20,-0.5,6.49828214947643
20,-0.5,6.19847871649231
20,-0.5,6.19847871649231
20,-0.5,6.55250788703459
20,-0.5,6.55250788703459
20,-0.5,6.12249280951439
20,-0.5,6.19847871649231
20,-0.5,6.19847871649231
20,-0.5,6.38856140554563
20,-0.5,6.60258789218934
20,-0.5,6.12249280951439
20,-0.5,6.60258789218934
20,-0.5,6.12249280951439
20,-0.5,6.12029741895095
20,-0.5,6.3297209055227
20,0.5,6.4425401664682
20,0.5,6.32793678372919
20,0.5,6.3261494731551
20,0.5,6.12249280951439
20,0.5,6.25958146406492
20,0.5,6.39024066706535
20,0.5,6.20050917404269
20,0.5,6.19847871649231
20,0.5,6.54965074223381
20,0.5,6.3297209055227
20,0.5,6.20050917404269
20,0.5,6.5510803350434
20,0.5,6.19644412779452
20,0.5,6.19847871649231
20,0.5,6.4425401664682
20,0.5,6.4425401664682
20,0.5,6.39024066706535
20,0.5,6.19847871649231
20,0.5,6.49677499018586
20,0.5,6.4425401664682
20,0.5,6.25958146406492
20,0.5,6.68959926917897
20,0.5,6.49828214947643
20,0.5,6.49978704065585
20,0.5,6.49828214947643
20,0.5,6.32793678372919
20,0.5,6.12249280951439
20,0.5,6.39024066706535
20,0.5,6.54965074223381
20,0.5,6.60258789218934
20,0.5,6.3261494731551
20,0.5,6.12249280951439
20,0.5,6.38856140554563
20,0.5,6.19847871649231
23,-0.5,6.81124437860129
23,-0.5,6.54965074223381
23,-0.5,6.77078942390898
23,-0.5,6.68959926917897
23,-0.5,6.98841318199959
23,-0.5,6.77078942390898
23,-0.5,6.8501261661455
23,-0.5,6.88346258641309
23,-0.5,6.73221070646721
23,-0.5,6.25958146406492
23,-0.5,6.68959926917897
23,-0.5,6.8501261661455
23,-0.5,6.8501261661455
23,-0.5,6.73340189183736
23,-0.5,7.01750614294126
23,-0.5,6.77078942390898
23,-0.5,6.84906628263346
23,-0.5,6.88448665204278
23,-0.5,6.60258789218934
23,-0.5,6.73340189183736
23,-0.5,6.91968384984741
23,-0.5,6.73221070646721
23,-0.5,6.68959926917897
23,-0.5,6.81124437860129
23,-0.5,7.01660968389422
23,-0.5,6.77078942390898
23,-0.5,6.77078942390898
23,-0.5,6.95368421087054
23,-0.5,6.60123011872888
23,-0.5,6.59987049921284
23,-0.5,6.8501261661455
23,-0.5,6.81234509417748
23,-0.5,6.60258789218934
23,-0.5,6.68959926917897
23,-0.5,6.81124437860129
23,0.5,6.5510803350434
23,0.5,6.64509096950564
23,0.5,6.68959926917897
23,0.5,6.91968384984741
23,0.5,6.49828214947643
23,0.5,6.81124437860129
23,0.5,6.60258789218934
23,0.5,6.49828214947643
23,0.5,6.49978704065585
23,0.5,6.5510803350434
23,0.5,6.73459165997295
23,0.5,6.60258789218934
23,0.5,7.08086789669078
23,0.5,6.68959926917897
23,0.5,6.92067150424868
23,0.5,6.81234509417748
23,0.5,6.88346258641309
23,0.5,6.60258789218934
23,0.5,6.68835471394676
23,0.5,6.64378973314767
23,0.5,6.95368421087054
23,0.5,6.8501261661455
23,0.5,6.68959926917897
23,0.5,6.73340189183736
23,0.5,6.77078942390898
23,0.5,6.64378973314767
23,0.5,6.73459165997295
23,0.5,6.64378973314767
23,0.5,6.68959926917897
23,0.5,6.77078942390898
23,0.5,6.81124437860129
23,0.5,6.5510803350434
25,-0.5,6.81234509417748
25,-0.5,6.5510803350434
25,-0.5,6.5510803350434
25,-0.5,6.4425401664682
25,-0.5,6.49828214947643
25,-0.5,6.68959926917897
25,-0.5,6.73221070646721
25,-0.5,6.64509096950564
25,-0.5,6.59987049921284
25,-0.5,6.60123011872888
25,-0.5,6.49828214947643
25,-0.5,6.64378973314767
25,-0.5,6.4425401664682
25,-0.5,6.68959926917897
25,-0.5,6.64378973314767
25,-0.5,6.60123011872888
25,-0.5,6.5510803350434
25,-0.5,6.49828214947643
25,-0.5,6.39024066706535
25,-0.5,6.64509096950564
25,-0.5,6.60123011872888
25,-0.5,6.49978704065585
25,-0.5,6.68959926917897
25,-0.5,6.5510803350434
25,-0.5,6.44094654063292
25,-0.5,6.5510803350434
25,-0.5,6.59987049921284
25,-0.5,6.39024066706535
25,-0.5,6.69084227741856
25,-0.5,6.73340189183736
25,-0.5,6.77078942390898
25,-0.5,6.49828214947643
25,-0.5,6.39024066706535
25,-0.5,6.60258789218934
25,-0.5,6.32793678372919
25,-0.5,6.77078942390898
25,-0.5,6.3261494731551
25,0.5,6.3297209055227
25,0.5,6.69084227741856
25,0.5,6.55250788703459
25,0.5,6.49828214947643
25,0.5,6.3297209055227
25,0.5,6.5510803350434
25,0.5,6.60123011872888
25,0.5,6.88448665204278
25,0.5,6.5510803350434
25,0.5,6.55250788703459
25,0.5,6.4425401664682
25,0.5,6.4425401664682
25,0.5,6.64248680136726
25,0.5,6.5510803350434
25,0.5,6.59987049921284
25,0.5,6.5510803350434
25,0.5,6.39024066706535
25,0.5,6.60123011872888
25,0.5,6.4425401664682
25,0.5,6.4425401664682
25,0.5,6.5510803350434
25,0.5,6.4425401664682
25,0.5,6.68835471394676
25,0.5,6.73340189183736
25,0.5,6.68959926917897
25,0.5,6.77078942390898
25,0.5,6.49828214947643
25,0.5,6.32793678372919
25,0.5,6.3297209055227
25,0.5,6.4425401664682
25,0.5,6.64509096950564
25,0.5,6.39024066706535
25,0.5,6.49828214947643
25,0.5,6.69084227741856
25,0.5,6.60258789218934
25,0.5,6.59987049921284
25,0.5,6.4425401664682
29,-0.5,6.26339826259162
29,-0.5,6.32793678372919
29,-0.5,6.32793678372919
29,-0.5,6.26149168432104
29,-0.5,6.32793678372919
29,-0.5,6.04025471127741
29,-0.5,6.19847871649231
29,-0.5,5.51342874616498
29,-0.5,6.12249280951439
29,-0.5,6.20050917404269
29,-0.5,6.39024066706535
29,-0.5,6.12249280951439
29,-0.5,5.95064255258773
29,-0.5,6.25958146406492
29,-0.5,6.3919171133926
29,-0.5,6.19847871649231
29,-0.5,6.26339826259162
29,-0.5,6.32793678372919
29,-0.5,6.19847871649231
29,-0.5,6.19847871649231
29,-0.5,6.12249280951439
29,-0.5,6.39024066706535
29,-0.5,6.4425401664682
29,-0.5,6.19847871649231
29,-0.5,6.12249280951439
29,-0.5,6.12249280951439
29,-0.5,6.38856140554563
29,-0.5,6.39024066706535
29,-0.5,6.49828214947643
29,-0.5,6.5510803350434
29,-0.5,6.32793678372919
29,-0.5,6.20050917404269
29,-0.5,6.26339826259162
29,-0.5,6.3261494731551
29,-0.5,6.49828214947643
29,-0.5,6.3919171133926
29,-0.5,6.49828214947643
29,0.5,6.38856140554563
29,0.5,5.94803498918065
29,0.5,6.25958146406492
29,0.5,6.32793678372919
29,0.5,6.19847871649231
29,0.5,6.3261494731551
29,0.5,6.3261494731551
29,0.5,6.4425401664682
29,0.5,6.32793678372919
29,0.5,6.38856140554563
29,0.5,6.32793678372919
29,0.5,6.12249280951439
29,0.5,6.49828214947643
29,0.5,6.19847871649231
29,0.5,6.19847871649231
29,0.5,6.32793678372919
29,0.5,6.19644412779452
29,0.5,6.32793678372919
29,0.5,6.19644412779452
29,0.5,6.26339826259162
29,0.5,6.04025471127741
29,0.5,6.32793678372919
29,0.5,6.38856140554563
29,0.5,6.26149168432104
29,0.5,6.26149168432104
29,0.5,4.61512051684126
29,0.5,6.32793678372919
29,0.5,6.04025471127741
29,0.5,6.39024066706535
29,0.5,6.26149168432104
29,0.5,6.3261494731551
29,0.5,6.49828214947643
29,0.5,6.12249280951439
29,0.5,6.19644412779452
29,0.5,6.19847871649231
29,0.5,6.26339826259162
36,-0.5,6.5510803350434
36,-0.5,6.32793678372919
36,-0.5,6.4425401664682
36,-0.5,6.3297209055227
36,-0.5,6.32793678372919
36,-0.5,6.4425401664682
36,-0.5,6.49677499018586
36,-0.5,6.49828214947643
36,-0.5,6.4425401664682
36,-0.5,6.3261494731551
36,-0.5,6.39024066706535
36,-0.5,6.4425401664682
36,-0.5,6.39024066706535
36,-0.5,6.19847871649231
36,-0.5,6.55250788703459
36,-0.5,6.49828214947643
36,-0.5,6.4425401664682
36,-0.5,6.60123011872888
36,-0.5,6.5510803350434
36,-0.5,6.32793678372919
36,-0.5,6.39024066706535
36,-0.5,6.4425401664682
36,-0.5,6.49828214947643
36,-0.5,6.59987049921284
36,-0.5,6.4425401664682
36,-0.5,6.39024066706535
36,-0.5,6.26339826259162
36,-0.5,6.3297209055227
36,-0.5,6.55250788703459
36,-0.5,6.73340189183736
36,-0.5,6.69084227741856
36,-0.5,6.26149168432104
36,-0.5,6.4425401664682
36,-0.5,6.64248680136726
36,-0.5,6.19847871649231
36,-0.5,6.19644412779452
36,-0.5,6.20050917404269
36,0.5,6.3261494731551
36,0.5,6.3261494731551
36,0.5,6.25958146406492
36,0.5,6.49978704065585
36,0.5,6.3261494731551
36,0.5,6.60123011872888
36,0.5,6.3297209055227
36,0.5,6.19847871649231
36,0.5,6.5510803350434
36,0.5,6.4425401664682
36,0.5,6.39024066706535
36,0.5,6.39024066706535
36,0.5,6.3297209055227
36,0.5,6.32793678372919
36,0.5,6.44094654063292
36,0.5,6.4425401664682
36,0.5,6.26149168432104
36,0.5,6.12249280951439
36,0.5,6.49828214947643
36,0.5,6.25958146406492
36,0.5,6.3297209055227
36,0.5,6.26339826259162
36,0.5,6.60258789218934
36,0.5,6.49828214947643
36,0.5,6.64378973314767
36,0.5,6.39024066706535
36,0.5,6.26149168432104
36,0.5,6.4425401664682
36,0.5,6.77078942390898
36,0.5,6.4425401664682
36,0.5,6.49828214947643
36,0.5,6.19644412779452
36,0.5,6.77078942390898
36,0.5,6.25958146406492
36,0.5,6.39024066706535
36,0.5,6.32793678372919
36,0.5,6.32793678372919
38,-0.5,6.49828214947643
38,-0.5,6.4425401664682
38,-0.5,6.44413125670044
38,-0.5,6.32793678372919
38,-0.5,6.3261494731551
38,-0.5,6.32793678372919
38,-0.5,6.38856140554563
38,-0.5,6.49828214947643
38,-0.5,6.5510803350434
38,-0.5,6.12249280951439
38,-0.5,6.39024066706535
38,-0.5,6.32793678372919
38,-0.5,6.32793678372919
38,-0.5,6.49677499018586
38,-0.5,6.25958146406492
38,-0.5,6.3297209055227
38,-0.5,6.25958146406492
38,-0.5,6.12249280951439
38,-0.5,6.32793678372919
38,-0.5,6.26339826259162
38,-0.5,6.39024066706535
38,-0.5,6.19847871649231
38,-0.5,6.19847871649231
38,-0.5,6.4425401664682
38,-0.5,6.12249280951439
38,-0.5,6.49828214947643
38,-0.5,6.32793678372919
38,-0.5,6.32793678372919
38,-0.5,6.26339826259162
38,-0.5,6.04025471127741
38,-0.5,6.26339826259162
38,-0.5,6.5510803350434
38,-0.5,6.49828214947643
38,-0.5,6.32793678372919
